,frontalpole-rh,lateraloccipital-lh,parahippocampal-rh,parsopercularis-lh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh,temporalpole-rh
frontalpole-rh,0.9706666666666667,0.0026666666666666666,0.02666666666666667,0.0,0.0,0.0,0.0,0.0
lateraloccipital-lh,0.005333333333333333,0.7973333333333333,0.005333333333333333,0.024,0.11466666666666667,0.037333333333333336,0.016,0.0
parahippocampal-rh,0.01818181818181818,0.0,0.9515151515151515,0.0,0.028282828282828285,0.00202020202020202,0.0,0.0
parsopercularis-lh,0.0,0.021739130434782608,0.0,0.8012422360248447,0.0,0.0,0.055900621118012424,0.12111801242236025
pericalcarine-lh,0.0019230769230769232,0.08653846153846154,0.028846153846153848,0.0,0.7173076923076923,0.16346153846153846,0.0019230769230769232,0.0
pericalcarine-rh,0.0,0.01834862385321101,0.005504587155963303,0.0,0.14678899082568808,0.8238532110091743,0.005504587155963303,0.0
temporalpole-lh,0.0,0.010899182561307902,0.0,0.043596730245231606,0.008174386920980926,0.01907356948228883,0.9182561307901907,0.0
temporalpole-rh,0.0,0.0,0.0,0.09862385321100918,0.0,0.0,0.0,0.9013761467889908
