,caudalmiddlefrontal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalmiddlefrontal-lh,0.7282608695652174,0.0,0.0,0.08043478260869565,0.02391304347826087,0.09130434782608696,0.05652173913043478,0.01956521739130435
frontalpole-lh,0.0,0.7304964539007093,0.03546099290780142,0.0,0.024822695035460994,0.0,0.17553191489361702,0.03368794326241135
frontalpole-rh,0.002347417840375587,0.03990610328638498,0.7652582159624414,0.009389671361502348,0.07276995305164319,0.0,0.11032863849765258,0.0
lateraloccipital-lh,0.09930715935334873,0.0,0.004618937644341801,0.6073903002309469,0.03695150115473441,0.21478060046189376,0.03695150115473441,0.0
parahippocampal-rh,0.022071307300509338,0.027164685908319185,0.050933786078098474,0.027164685908319185,0.8149405772495756,0.0,0.05602716468590832,0.001697792869269949
pericalcarine-lh,0.11910669975186104,0.0,0.0,0.20099255583126552,0.0,0.6724565756823822,0.007444168734491315,0.0
rostralanteriorcingulate-rh,0.041916167664670656,0.1377245508982036,0.0658682634730539,0.02694610778443114,0.04940119760479042,0.0074850299401197605,0.6452095808383234,0.025449101796407185
temporalpole-rh,0.017543859649122806,0.042606516290726815,0.0,0.0,0.007518796992481203,0.0,0.05764411027568922,0.87468671679198
