,bankssts-rh,frontalpole-rh,fusiform-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
bankssts-rh,0.3691588785046729,0.1588785046728972,0.14485981308411214,0.0,0.09345794392523364,0.0,0.0,0.2336448598130841
frontalpole-rh,0.0297951582867784,0.21601489757914338,0.18063314711359404,0.032588454376163874,0.17318435754189945,0.12104283054003724,0.04003724394785847,0.20670391061452514
fusiform-rh,0.023634881825590873,0.15484922575387122,0.20211898940505296,0.07579462102689487,0.18255908720456399,0.1532192339038305,0.05786471067644662,0.14995925020374898
insula-rh,0.0,0.04675716440422323,0.13423831070889894,0.29260935143288086,0.1191553544494721,0.2081447963800905,0.16138763197586728,0.03770739064856712
lateralorbitofrontal-rh,0.015424164524421594,0.155955441302485,0.1919451585261354,0.07112253641816624,0.19708654670094258,0.15252784918594686,0.06512425021422451,0.15081405312767782
parahippocampal-rh,0.0,0.11688311688311688,0.17068645640074212,0.13172541743970315,0.1614100185528757,0.21614100185528756,0.09183673469387756,0.11131725417439703
rostralanteriorcingulate-lh,0.0,0.07481751824817519,0.1259124087591241,0.1989051094890511,0.13503649635036497,0.177007299270073,0.23357664233576642,0.05474452554744526
temporalpole-rh,0.0446927374301676,0.2085661080074488,0.1750465549348231,0.027001862197392923,0.16759776536312848,0.1154562383612663,0.0297951582867784,0.23184357541899442
