,frontalpole-rh,fusiform-rh,insula-lh,insula-rh,lateralorbitofrontal-rh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-rh,0.45080500894454384,0.15295169946332737,0.026833631484794274,0.014311270125223614,0.10465116279069768,0.13148479427549195,0.0518783542039356,0.06708407871198568
fusiform-rh,0.12090163934426229,0.3551912568306011,0.01980874316939891,0.028005464480874317,0.10860655737704918,0.19740437158469945,0.1133879781420765,0.05669398907103825
insula-lh,0.017937219730941704,0.01729660474055093,0.36066623959000643,0.1492632927610506,0.11723254324151185,0.06213965406790519,0.11146700832799487,0.16399743754003843
insula-rh,0.008211143695014663,0.021700879765395895,0.13548387096774195,0.2656891495601173,0.15835777126099707,0.09149560117302052,0.15425219941348975,0.16480938416422286
lateralorbitofrontal-rh,0.04609634551495016,0.06353820598006645,0.0776578073089701,0.11503322259136213,0.24501661129568106,0.1399501661129568,0.14825581395348839,0.1644518272425249
paracentral-rh,0.06641895030190433,0.13144449605202044,0.046911286576869486,0.07524384579656293,0.15931258708778448,0.25685090571295865,0.13516024152345565,0.12865768694844404
parahippocampal-rh,0.028455284552845527,0.08130081300813008,0.09044715447154472,0.1366869918699187,0.18089430894308944,0.1448170731707317,0.1991869918699187,0.13821138211382114
rostralanteriorcingulate-lh,0.030196936542669583,0.03369803063457331,0.11291028446389496,0.12647702407002187,0.16892778993435448,0.11772428884026258,0.11728665207877462,0.29277899343544855
