,bankssts-rh,frontalpole-rh,fusiform-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
bankssts-rh,0.333984375,0.15234375,0.142578125,0.0,0.099609375,0.07421875,0.033203125,0.1640625
frontalpole-rh,0.09123649459783914,0.20048019207683074,0.19807923169267708,0.0024009603841536613,0.16806722689075632,0.1332533013205282,0.10084033613445378,0.1056422569027611
fusiform-rh,0.07259713701431493,0.16666666666666666,0.20961145194274028,0.013292433537832311,0.17995910020449898,0.15030674846625766,0.12269938650306748,0.08486707566462168
insula-rh,0.0,0.0,0.035256410256410256,0.46794871794871795,0.07371794871794872,0.11858974358974358,0.30448717948717946,0.0
lateralorbitofrontal-rh,0.05218317358892439,0.1448349307774228,0.18317358892438765,0.026624068157614485,0.20340788072417465,0.17678381256656017,0.14802981895633652,0.06496272630457935
parahippocampal-rh,0.040268456375838924,0.11968680089485459,0.1599552572706935,0.0436241610738255,0.18120805369127516,0.21364653243847875,0.18791946308724833,0.053691275167785234
rostralanteriorcingulate-lh,0.01744186046511628,0.09302325581395349,0.13488372093023257,0.11511627906976744,0.1569767441860465,0.19069767441860466,0.26046511627906976,0.031395348837209305
temporalpole-rh,0.1663286004056795,0.18255578093306288,0.1724137931034483,0.0,0.12778904665314403,0.10141987829614604,0.058823529411764705,0.19066937119675456
