,frontalpole-rh,insula-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.29936753338018274,0.02108222066057625,0.10400562192550948,0.14546732255797612,0.11665495432185524,0.0,0.1651440618411806,0.1482782853127196
insula-rh,0.0351288056206089,0.5960187353629977,0.0936768149882904,0.0936768149882904,0.09016393442622951,0.06908665105386416,0.02224824355971897,0.0
lateralorbitofrontal-lh,0.09644670050761421,0.050761421319796954,0.3902284263959391,0.20621827411167512,0.07614213197969544,0.0,0.1148477157360406,0.06535532994923858
medialorbitofrontal-lh,0.11569799022270505,0.042368278109722976,0.17218902770233568,0.31504617055947853,0.09397066811515481,0.0,0.1645844649646931,0.09614340032590983
medialorbitofrontal-rh,0.13690952762209768,0.059247397918334666,0.09287429943955164,0.1377101681345076,0.32826261008807045,0.0,0.15372297838270615,0.09127301841473179
parahippocampal-rh,0.0,0.09305993690851735,0.0,0.0,0.0,0.8927444794952681,0.0,0.014195583596214511
rostralanteriorcingulate-lh,0.1596244131455399,0.011401743796109993,0.11871227364185111,0.20187793427230047,0.1301140174379611,0.0,0.2535211267605634,0.12474849094567404
rostralanteriorcingulate-rh,0.18173836698858647,0.0,0.08691834942932397,0.15013169446883232,0.09833187006145742,0.009657594381035996,0.15803336259877085,0.315188762071993
