,bankssts-rh,frontalpole-rh,fusiform-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
bankssts-rh,0.29462832338578404,0.15680954964731417,0.149755832881172,0.0,0.11068909386869234,0.0716223548562127,0.030927835051546393,0.18556701030927836
frontalpole-rh,0.08140208574739281,0.19466975666280417,0.1813441483198146,0.022595596755504054,0.1619351100811124,0.12601390498261877,0.07734646581691773,0.15469293163383546
fusiform-rh,0.06919700490575781,0.15956622773044152,0.19339013684482315,0.045184611412341855,0.17066873224890267,0.14381616318099663,0.09269300284017558,0.1254841208365608
insula-rh,0.0,0.038570618264322176,0.09359047078842882,0.33806012478729436,0.11174134997163924,0.1712989222915485,0.2251843448667045,0.021554169030062395
lateralorbitofrontal-rh,0.05244848809205245,0.14637409686914638,0.17473909553117473,0.055392025689055394,0.18945678351618947,0.1594862188921595,0.11051645705111052,0.11158683435911158
parahippocampal-rh,0.036,0.12085714285714286,0.15571428571428572,0.08914285714285715,0.16685714285714287,0.20114285714285715,0.142,0.08828571428571429
rostralanteriorcingulate-lh,0.01858600583090379,0.09365889212827988,0.1271865889212828,0.14832361516034986,0.14686588921282798,0.17747813411078717,0.23542274052478135,0.052478134110787174
temporalpole-rh,0.11469780219780219,0.18612637362637363,0.17032967032967034,0.01510989010989011,0.1466346153846154,0.1095467032967033,0.0521978021978022,0.20535714285714285
