,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
postcentral-rh,0.11764705882352941,0.12605042016806722,0.12605042016806722,0.13445378151260504,0.12605042016806722,0.11764705882352941,0.12605042016806722,0.12605042016806722
superiorfrontal-rh,0.09202453987730061,0.13496932515337423,0.1411042944785276,0.11042944785276074,0.1411042944785276,0.11042944785276074,0.1411042944785276,0.12883435582822086
superiorparietal-lh,0.09090909090909091,0.13333333333333333,0.1393939393939394,0.10909090909090909,0.14545454545454545,0.10909090909090909,0.14545454545454545,0.12727272727272726
superiorparietal-rh,0.11363636363636363,0.12878787878787878,0.12878787878787878,0.12878787878787878,0.12878787878787878,0.11363636363636363,0.12878787878787878,0.12878787878787878
superiortemporal-lh,0.08875739644970414,0.13609467455621302,0.14201183431952663,0.10059171597633136,0.14792899408284024,0.10650887573964497,0.15384615384615385,0.1242603550295858
superiortemporal-rh,0.1079136690647482,0.12949640287769784,0.12949640287769784,0.1223021582733813,0.12949640287769784,0.1223021582733813,0.12949640287769784,0.12949640287769784
supramarginal-lh,0.08875739644970414,0.13609467455621302,0.14201183431952663,0.10059171597633136,0.14792899408284024,0.10650887573964497,0.15384615384615385,0.1242603550295858
supramarginal-rh,0.09740259740259741,0.13636363636363635,0.13636363636363635,0.11688311688311688,0.13636363636363635,0.11038961038961038,0.13636363636363635,0.12987012987012986
