,caudalmiddlefrontal-rh,inferiorparietal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.13793103448275862,0.14655172413793102,0.15517241379310345,0.15517241379310345,0.15517241379310345,0.09482758620689655,0.15517241379310345
superiorfrontal-rh,0.0,0.12878787878787878,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.16666666666666666,0.08333333333333333,0.16666666666666666
superiorparietal-lh,0.0,0.136,0.152,0.152,0.152,0.16,0.088,0.16
superiorparietal-rh,0.0,0.136,0.152,0.152,0.152,0.16,0.088,0.16
superiortemporal-rh,0.0,0.1223021582733813,0.1510791366906475,0.14388489208633093,0.14388489208633093,0.17985611510791366,0.07913669064748201,0.17985611510791366
supramarginal-lh,0.0,0.1375,0.1375,0.15,0.15,0.15,0.125,0.15
supramarginal-rh,0.0,0.1223021582733813,0.1510791366906475,0.14388489208633093,0.14388489208633093,0.17985611510791366,0.07913669064748201,0.17985611510791366
