,caudalmiddlefrontal-rh,inferiorparietal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.11578947368421053,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421
inferiorparietal-rh,0.07058823529411765,0.13529411764705881,0.1411764705882353,0.1411764705882353,0.1411764705882353,0.1,0.1411764705882353,0.12941176470588237
superiorfrontal-rh,0.06486486486486487,0.12972972972972974,0.15135135135135136,0.14594594594594595,0.14054054054054055,0.0918918918918919,0.15135135135135136,0.12432432432432433
superiorparietal-lh,0.06593406593406594,0.13186813186813187,0.14835164835164835,0.14285714285714285,0.14285714285714285,0.09340659340659341,0.14835164835164835,0.12637362637362637
superiorparietal-rh,0.06741573033707865,0.1348314606741573,0.14606741573033707,0.1404494382022472,0.1404494382022472,0.09550561797752809,0.14606741573033707,0.12921348314606743
superiortemporal-rh,0.08527131782945736,0.13178294573643412,0.13178294573643412,0.13178294573643412,0.13178294573643412,0.12403100775193798,0.13178294573643412,0.13178294573643412
supramarginal-lh,0.06593406593406594,0.13186813186813187,0.14835164835164835,0.14285714285714285,0.14285714285714285,0.09340659340659341,0.14835164835164835,0.12637362637362637
supramarginal-rh,0.07228915662650602,0.13855421686746988,0.13855421686746988,0.13855421686746988,0.13855421686746988,0.10240963855421686,0.13855421686746988,0.13253012048192772
