,Fp1,F7,O2,FT10,F8,Fp2,AF7,F2
Fp1,0.328125,0.0,0.0234375,0.0,0.0,0.3203125,0.328125,0.0
F7,0.0,0.25510204081632654,0.0,0.2653061224489796,0.22448979591836735,0.0,0.0,0.25510204081632654
O2,0.26666666666666666,0.0,0.2,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0
FT10,0.0,0.21138211382113822,0.0,0.3252032520325203,0.21951219512195122,0.0,0.0,0.24390243902439024
F8,0.0,0.23076923076923078,0.0,0.25961538461538464,0.25,0.0,0.0,0.25961538461538464
Fp2,0.33064516129032256,0.0,0.024193548387096774,0.0,0.0,0.3225806451612903,0.3225806451612903,0.0
AF7,0.31851851851851853,0.0,0.022222222222222223,0.0,0.0,0.3037037037037037,0.35555555555555557,0.0
F2,0.0,0.23423423423423423,0.0,0.2702702702702703,0.23423423423423423,0.0,0.0,0.26126126126126126
