,caudalmiddlefrontal-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-rh
caudalmiddlefrontal-lh,0.7894736842105263,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.3191489361702128,0.0,0.0425531914893617,0.23404255319148937,0.1702127659574468,0.10638297872340426,0.1276595744680851
frontalpole-rh,0.06666666666666667,0.06666666666666667,0.5,0.0,0.16666666666666666,0.2,0.0,0.0
lateralorbitofrontal-lh,0.0,0.0,0.0,0.5357142857142857,0.0,0.0,0.32142857142857145,0.14285714285714285
medialorbitofrontal-lh,0.0,0.30612244897959184,0.02040816326530612,0.0,0.2857142857142857,0.22448979591836735,0.04081632653061224,0.12244897959183673
medialorbitofrontal-rh,0.0,0.21428571428571427,0.03571428571428571,0.0,0.21428571428571427,0.30357142857142855,0.05357142857142857,0.17857142857142858
parsorbitalis-lh,0.0,0.09375,0.0,0.34375,0.0,0.03125,0.375,0.15625
rostralanteriorcingulate-rh,0.0,0.11538461538461539,0.0,0.11538461538461539,0.07692307692307693,0.21153846153846154,0.17307692307692307,0.3076923076923077
