,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.13793103448275862,0.13793103448275862,0.15517241379310345,0.1206896551724138,0.13793103448275862,0.15517241379310345,0.15517241379310345,0.0
frontalpole-rh,0.140625,0.140625,0.140625,0.125,0.140625,0.15625,0.15625,0.0
insula-lh,0.12962962962962962,0.12962962962962962,0.18518518518518517,0.1111111111111111,0.12962962962962962,0.16666666666666666,0.14814814814814814,0.0
lateralorbitofrontal-lh,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.12727272727272726,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.0
lateralorbitofrontal-rh,0.140625,0.140625,0.140625,0.125,0.140625,0.15625,0.15625,0.0
rostralanteriorcingulate-lh,0.13114754098360656,0.13114754098360656,0.18032786885245902,0.11475409836065574,0.13114754098360656,0.16393442622950818,0.14754098360655737,0.0
rostralanteriorcingulate-rh,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.11666666666666667,0.13333333333333333,0.16666666666666666,0.15,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
