,Fp1,F7,FT9,CP5,TP10,FT10,AF7,AF8
Fp1,0.4,0.0,0.0,0.0,0.2111111111111111,0.0,0.0,0.3888888888888889
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.29310344827586204,0.0,0.0,0.0,0.43103448275862066,0.0,0.0,0.27586206896551724
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4044943820224719,0.0,0.0,0.0,0.20224719101123595,0.0,0.0,0.39325842696629215
