,Fp1,FT9,TP9,P7,FT10,F8,AF7,AF8
Fp1,0.4225352112676056,0.0,0.0,0.0,0.09154929577464789,0.1352112676056338,0.05352112676056338,0.2971830985915493
FT9,0.0,0.45454545454545453,0.0,0.34375,0.06818181818181818,0.09943181818181818,0.0,0.03409090909090909
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
FT10,0.08034610630407911,0.029666254635352288,0.0,0.0,0.34981458590852904,0.28059332509270707,0.0,0.2595797280593325
F8,0.109375,0.04017857142857143,0.0,0.0,0.25,0.3560267857142857,0.0,0.24441964285714285
AF7,0.1130952380952381,0.0,0.0,0.0,0.0,0.0,0.7738095238095238,0.1130952380952381
AF8,0.2005703422053232,0.011406844106463879,0.0,0.0,0.20342205323193915,0.21292775665399238,0.034220532319391636,0.33745247148288976
