,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-lh,rostralmiddlefrontal-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6101694915254238,0.0,0.0,0.0,0.17796610169491525,0.0,0.1483050847457627,0.0635593220338983
frontalpole-lh,0.0,0.5579399141630901,0.2017167381974249,0.21030042918454936,0.0,0.030042918454935622,0.0,0.0
frontalpole-rh,0.0,0.2017167381974249,0.5364806866952789,0.1630901287553648,0.0,0.060085836909871244,0.0,0.03862660944206009
medialorbitofrontal-lh,0.0,0.211864406779661,0.1694915254237288,0.5550847457627118,0.0,0.0211864406779661,0.0,0.0423728813559322
parahippocampal-lh,0.3412698412698413,0.0,0.0,0.0,0.5793650793650794,0.0,0.0,0.07936507936507936
rostralmiddlefrontal-rh,0.0,0.025252525252525252,0.10101010101010101,0.025252525252525252,0.0,0.7878787878787878,0.0,0.06060606060606061
temporalpole-lh,0.1485148514851485,0.0,0.0,0.0,0.0,0.0,0.6336633663366337,0.21782178217821782
temporalpole-rh,0.03734439834024896,0.0,0.04564315352697095,0.04979253112033195,0.03319502074688797,0.04149377593360996,0.1950207468879668,0.5975103734439834
