,frontalpole-lh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-lh,temporalpole-lh,temporalpole-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.27672955974842767,0.0,0.22641509433962265,0.13836477987421383,0.16981132075471697,0.08176100628930817,0.1069182389937107
isthmuscingulate-rh,0.0,0.0,0.5698924731182796,0.010752688172043012,0.17204301075268819,0.1827956989247312,0.06451612903225806,0.0
lingual-lh,0.0,0.2111111111111111,0.0,0.37777777777777777,0.12222222222222222,0.15,0.07777777777777778,0.06111111111111111
parahippocampal-lh,0.0,0.13756613756613756,0.06349206349206349,0.13756613756613756,0.3492063492063492,0.19047619047619047,0.09523809523809523,0.026455026455026454
pericalcarine-lh,0.0,0.15656565656565657,0.06565656565656566,0.15151515151515152,0.18181818181818182,0.29292929292929293,0.09595959595959595,0.05555555555555555
temporalpole-lh,0.0,0.07936507936507936,0.021164021164021163,0.08465608465608465,0.08465608465608465,0.10582010582010581,0.38095238095238093,0.24338624338624337
temporalpole-rh,0.0,0.09933774834437085,0.0,0.059602649006622516,0.019867549668874173,0.059602649006622516,0.2913907284768212,0.47019867549668876
