,F3,TP9,TP10,T8,F8,AF7,AF3,AF8
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.28542094455852157,0.2587268993839836,0.0,0.20739219712525667,0.24845995893223818
F8,0.0,0.0,0.0,0.2793791574279379,0.2771618625277162,0.0,0.19955654101995565,0.24390243902439024
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.2296983758700696,0.20417633410672853,0.0,0.29930394431554525,0.2668213457076566
AF8,0.0,0.0,0.0,0.24843423799582465,0.2254697286012526,0.0,0.24425887265135698,0.2818371607515658
