,Fp1,P8,TP10,PO8,P6,TP8,F6,AF8
Fp1,0.5970695970695971,0.0,0.0,0.0,0.0,0.0,0.0,0.40293040293040294
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.502283105022831,0.0,0.0,0.0,0.0,0.0,0.0,0.4977168949771689
