,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.6702508960573477,0.0035842293906810036,0.1827956989247312,0.03225806451612903,0.1111111111111111,0.0,0.0,0.0
frontalpole-rh,0.011363636363636364,0.6363636363636364,0.13257575757575757,0.026515151515151516,0.0,0.0,0.19318181818181818,0.0
medialorbitofrontal-lh,0.21851851851851853,0.12222222222222222,0.6148148148148148,0.0,0.044444444444444446,0.0,0.0,0.0
parahippocampal-lh,0.0582010582010582,0.047619047619047616,0.0,0.8677248677248677,0.0,0.0,0.026455026455026454,0.0
pericalcarine-lh,0.17032967032967034,0.0,0.054945054945054944,0.0,0.6703296703296703,0.0,0.04395604395604396,0.06043956043956044
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.9791666666666666,0.020833333333333332,0.0
rostralanteriorcingulate-rh,0.0,0.22596153846153846,0.0,0.03365384615384615,0.038461538461538464,0.028846153846153848,0.6442307692307693,0.028846153846153848
temporalpole-rh,0.0,0.0,0.0,0.0,0.0783132530120482,0.0,0.04819277108433735,0.8734939759036144
