,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,fusiform-rh,inferiortemporal-rh,lateraloccipital-lh,lingual-rh,parahippocampal-rh,parsopercularis-rh
caudalanteriorcingulate-lh,0.4625,0.0625,0.0,0.04375,0.0,0.18125,0.09375,0.15625
caudalanteriorcingulate-rh,0.10606060606060606,0.6439393939393939,0.06060606060606061,0.0,0.0,0.030303030303030304,0.11363636363636363,0.045454545454545456
fusiform-rh,0.013245033112582781,0.039735099337748346,0.5033112582781457,0.026490066225165563,0.0,0.09271523178807947,0.32450331125827814,0.0
inferiortemporal-rh,0.044642857142857144,0.0,0.008928571428571428,0.7678571428571429,0.026785714285714284,0.10714285714285714,0.044642857142857144,0.0
lateraloccipital-lh,0.0,0.0,0.0,0.011235955056179775,0.9887640449438202,0.0,0.0,0.0
lingual-rh,0.15168539325842698,0.011235955056179775,0.056179775280898875,0.0898876404494382,0.0,0.43258426966292135,0.16292134831460675,0.09550561797752809
parahippocampal-rh,0.10215053763440861,0.05913978494623656,0.24193548387096775,0.04838709677419355,0.0,0.1881720430107527,0.3602150537634409,0.0
parsopercularis-rh,0.17355371900826447,0.03305785123966942,0.0,0.0,0.0,0.1322314049586777,0.0,0.6611570247933884
