,entorhinal-lh,fusiform-lh,inferiortemporal-lh,lateraloccipital-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,temporalpole-lh
entorhinal-lh,0.34502923976608185,0.3333333333333333,0.21052631578947367,0.017543859649122806,0.0935672514619883,0.0,0.0,0.0
fusiform-lh,0.2896174863387978,0.40437158469945356,0.25136612021857924,0.0,0.0546448087431694,0.0,0.0,0.0
inferiortemporal-lh,0.182648401826484,0.2374429223744292,0.3424657534246575,0.0593607305936073,0.1506849315068493,0.0,0.0273972602739726,0.0
lateraloccipital-lh,0.031055900621118012,0.006211180124223602,0.09316770186335403,0.39751552795031053,0.13043478260869565,0.0,0.30434782608695654,0.037267080745341616
parahippocampal-lh,0.10810810810810811,0.07567567567567568,0.2,0.10270270270270271,0.42702702702702705,0.021621621621621623,0.06486486486486487,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.056338028169014086,0.9154929577464789,0.0,0.028169014084507043
pericalcarine-lh,0.0,0.0,0.057971014492753624,0.38405797101449274,0.10144927536231885,0.0,0.391304347826087,0.06521739130434782
temporalpole-lh,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.11702127659574468,0.7978723404255319
