,entorhinal-rh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.4090909090909091,0.0,0.0,0.19696969696969696,0.13636363636363635,0.07575757575757576,0.0,0.18181818181818182
frontalpole-rh,0.0,0.4827586206896552,0.0,0.0,0.0,0.0,0.5172413793103449,0.0
medialorbitofrontal-lh,0.0,0.0,0.2641509433962264,0.2830188679245283,0.2830188679245283,0.16981132075471697,0.0,0.0
parahippocampal-lh,0.08196721311475409,0.0,0.08196721311475409,0.3770491803278688,0.15846994535519127,0.18032786885245902,0.03825136612021858,0.08196721311475409
parahippocampal-rh,0.09734513274336283,0.0,0.12389380530973451,0.25663716814159293,0.24778761061946902,0.1592920353982301,0.0,0.11504424778761062
rostralanteriorcingulate-lh,0.06666666666666667,0.0,0.06666666666666667,0.3142857142857143,0.17142857142857143,0.29523809523809524,0.0,0.08571428571428572
temporalpole-lh,0.0,0.1595744680851064,0.010638297872340425,0.11702127659574468,0.010638297872340425,0.0,0.7021276595744681,0.0
temporalpole-rh,0.22950819672131148,0.0,0.0,0.2459016393442623,0.18032786885245902,0.11475409836065574,0.0,0.22950819672131148
