,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,paracentral-lh,paracentral-rh,precuneus-lh,superiorparietal-lh
frontalpole-lh,0.603448275862069,0.382183908045977,0.0,0.014367816091954023,0.0,0.0,0.0,0.0
frontalpole-rh,0.34959349593495936,0.5989159891598916,0.0,0.0,0.0027100271002710027,0.01084010840108401,0.03523035230352303,0.0027100271002710027
fusiform-lh,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
insula-lh,0.009202453987730062,0.0,0.35276073619631904,0.5920245398773006,0.0,0.0,0.03680981595092025,0.009202453987730062
paracentral-lh,0.0,0.0,0.0,0.0,0.28087167070217917,0.2566585956416465,0.2046004842615012,0.25786924939467315
paracentral-rh,0.0,0.0025252525252525255,0.0,0.0,0.2638888888888889,0.3005050505050505,0.19570707070707072,0.23737373737373738
precuneus-lh,0.0,0.011435832274459974,0.0,0.012706480304955527,0.22744599745870395,0.204574332909784,0.289707750952986,0.25412960609911056
superiorparietal-lh,0.0,0.0,0.0,0.0011904761904761906,0.26071428571428573,0.23095238095238096,0.2261904761904762,0.28095238095238095
