,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-rh,temporalpole-rh
frontalpole-lh,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.0
frontalpole-rh,0.0,0.3874538745387454,0.0,0.2896678966789668,0.12177121771217712,0.12730627306273062,0.07380073800738007,0.0
fusiform-lh,0.0,0.0,0.9365079365079365,0.0,0.0,0.0,0.0,0.06349206349206349
medialorbitofrontal-lh,0.0,0.2717391304347826,0.0,0.42391304347826086,0.17572463768115942,0.09963768115942029,0.028985507246376812,0.0
medialorbitofrontal-rh,0.0,0.17344173441734417,0.0,0.2764227642276423,0.45528455284552843,0.05420054200542006,0.04065040650406504,0.0
rostralanteriorcingulate-lh,0.0,0.16556291390728478,0.0,0.13024282560706402,0.04415011037527594,0.4613686534216336,0.18322295805739514,0.01545253863134658
rostralmiddlefrontal-rh,0.047979797979797977,0.11616161616161616,0.0,0.05555555555555555,0.04292929292929293,0.1994949494949495,0.5378787878787878,0.0
temporalpole-rh,0.0,0.0,0.05154639175257732,0.0,0.0,0.04639175257731959,0.0,0.9020618556701031
