,bankssts-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
bankssts-rh,0.2923728813559322,0.21610169491525424,0.0,0.18220338983050846,0.1059322033898305,0.2033898305084746,0.0,0.0
fusiform-lh,0.29239766081871343,0.28654970760233917,0.0,0.21637426900584794,0.03508771929824561,0.1695906432748538,0.0,0.0
insula-rh,0.0,0.0,0.8961038961038961,0.0,0.0,0.0,0.0,0.1038961038961039
isthmuscingulate-rh,0.22613065326633167,0.19597989949748743,0.0,0.33668341708542715,0.06030150753768844,0.1658291457286432,0.01507537688442211,0.0
lingual-lh,0.19863013698630136,0.0684931506849315,0.0,0.0958904109589041,0.4041095890410959,0.2328767123287671,0.0,0.0
parahippocampal-lh,0.25,0.16176470588235295,0.0,0.18137254901960784,0.14705882352941177,0.25980392156862747,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.05813953488372093,0.0,0.0,0.9418604651162791,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571
