,Fz,FT9,C3,Fp2,AF7,F6,AF8,FCz
Fz,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
C3,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.3548387096774194,0.25806451612903225,0.0,0.0,0.3870967741935484
AF7,0.0,0.0,0.0,0.34615384615384615,0.3076923076923077,0.0,0.0,0.34615384615384615
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FCz,0.0,0.0,0.0,0.3548387096774194,0.25806451612903225,0.0,0.0,0.3870967741935484
