,Fz,FT9,C3,Fp2,AF7,F6,AF8,FCz
Fz,0.5227272727272727,0.0,0.4772727272727273,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.46938775510204084,0.0,0.5306122448979592,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.2702702702702703,0.2972972972972973,0.2972972972972973,0.0,0.13513513513513514
AF7,0.0,0.0,0.0,0.25,0.3,0.325,0.0,0.125
F6,0.0,0.0,0.0,0.25,0.3,0.325,0.0,0.125
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.0,0.21739130434782608
