,Fz,FT9,C3,Fp2,AF7,F6,AF8,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.30434782608695654,0.34782608695652173
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.30434782608695654,0.34782608695652173
FCz,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.30434782608695654,0.34782608695652173
