,Fz,FT9,C3,Fp2,AF7,F6,AF8,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.30434782608695654,0.0,0.34782608695652173,0.34782608695652173,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.23333333333333334,0.0,0.36666666666666664,0.4,0.0,0.0,0.0
AF7,0.0,0.23333333333333334,0.0,0.36666666666666664,0.4,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.6111111111111112,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
