,Fp1,TP10,FT10,FC2,Fp2,AF7,AF8,AF4
Fp1,0.41818181818181815,0.0,0.0,0.2,0.21818181818181817,0.0,0.16363636363636364,0.0
TP10,0.0,0.4090909090909091,0.22727272727272727,0.0,0.0,0.0,0.0,0.36363636363636365
FT10,0.0,0.3448275862068966,0.3103448275862069,0.0,0.0,0.0,0.0,0.3448275862068966
FC2,0.2727272727272727,0.0,0.0,0.25,0.2727272727272727,0.0,0.20454545454545456,0.0
Fp2,0.28888888888888886,0.0,0.0,0.24444444444444444,0.26666666666666666,0.0,0.2,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2564102564102564,0.0,0.0,0.2564102564102564,0.2564102564102564,0.0,0.23076923076923078,0.0
AF4,0.0,0.3902439024390244,0.24390243902439024,0.0,0.0,0.0,0.0,0.36585365853658536
