,Fp1,Oz,TP10,Fp2,F5,PO4,PO8,AF8
Fp1,0.3687150837988827,0.0,0.0,0.35940409683426444,0.0,0.0,0.0,0.2718808193668529
Oz,0.0,0.32954545454545453,0.3352272727272727,0.0,0.3352272727272727,0.0,0.0,0.0
TP10,0.0,0.3241758241758242,0.33516483516483514,0.0,0.34065934065934067,0.0,0.0,0.0
Fp2,0.3648148148148148,0.0,0.0,0.3648148148148148,0.0,0.0,0.0,0.27037037037037037
F5,0.0,0.2209737827715356,0.23220973782771537,0.0,0.5468164794007491,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3348623853211009,0.0,0.0,0.3348623853211009,0.0,0.0,0.0,0.3302752293577982
