,Fp1,F7,P3,Cz,Fp2,F5,PO3,POz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.3191489361702128,0.0,0.0,0.0,0.3404255319148936,0.0,0.3404255319148936
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.13114754098360656,0.0,0.0,0.0,0.4344262295081967,0.0,0.4344262295081967
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.12903225806451613,0.0,0.0,0.0,0.43548387096774194,0.0,0.43548387096774194
