,Fp1,F7,P3,Cz,Fp2,F5,PO3,POz
Fp1,0.2862652032037971,0.0,0.13082171462474043,0.11361613764461584,0.25155740136458027,0.08306140611094631,0.02254523880154257,0.11213289824977751
F7,0.0,0.5313887127457197,0.0012682308180088776,0.08750792644261256,0.0019023462270133164,0.05580215599239061,0.2663284717818643,0.05580215599239061
P3,0.09570957095709572,0.0006600660066006601,0.23366336633663368,0.20528052805280528,0.09262926292629263,0.17843784378437844,0.0,0.1936193619361936
Cz,0.07940137185616296,0.02909997921430056,0.19393057576387446,0.24942839326543337,0.07711494491789649,0.17563916025774268,0.0,0.19538557472458948
Fp2,0.2483201869704937,0.0011685655857434998,0.12503651767455448,0.10955302366345311,0.28629856850715746,0.081799591002045,0.037394098743791994,0.11042944785276074
F5,0.0605074821080026,0.019084797224029493,0.1761006289308176,0.1843417913684667,0.060073736716547387,0.2830188679245283,0.0,0.2168726957276079
PO3,0.046553808948004836,0.2551390568319226,0.0,0.0,0.07678355501813784,0.0,0.6215235792019347,0.0
POz,0.07715798045602607,0.017915309446254073,0.17956026058631921,0.19197882736156352,0.07675081433224756,0.20297231270358307,0.0,0.2536644951140065
