,Fp1,P3,O1,F5,P5,PO3,PO8,AF8
Fp1,0.2057877813504823,0.18971061093247588,0.1864951768488746,0.0,0.0,0.0,0.2090032154340836,0.2090032154340836
P3,0.20202020202020202,0.19865319865319866,0.19528619528619529,0.0,0.0,0.0,0.20202020202020202,0.20202020202020202
O1,0.20068027210884354,0.20068027210884354,0.19727891156462585,0.0,0.0,0.0,0.20068027210884354,0.20068027210884354
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.20123839009287925,0.18575851393188855,0.1826625386996904,0.0,0.0,0.0,0.21362229102167182,0.21671826625386997
AF8,0.20123839009287925,0.18575851393188855,0.1826625386996904,0.0,0.0,0.0,0.21052631578947367,0.21981424148606812
