,Fp1,F7,P3,Cz,Fp2,F5,PO3,POz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.25597269624573377,0.2593856655290102,0.0,0.22866894197952217,0.0,0.25597269624573377
Cz,0.0,0.0,0.23006134969325154,0.3343558282208589,0.0,0.20552147239263804,0.0,0.23006134969325154
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.250936329588015,0.250936329588015,0.0,0.24719101123595505,0.0,0.250936329588015
PO3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
POz,0.0,0.0,0.25517241379310346,0.25862068965517243,0.0,0.23103448275862068,0.0,0.25517241379310346
