,Fp1,F7,P3,Cz,Fp2,F5,PO3,POz
Fp1,0.22188449848024316,0.0,0.2066869300911854,0.2066869300911854,0.19756838905775076,0.0,0.0,0.16717325227963525
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.2125,0.0,0.209375,0.20625,0.2,0.0,0.0,0.171875
Cz,0.21052631578947367,0.0,0.21052631578947367,0.20743034055727555,0.20123839009287925,0.0,0.0,0.17027863777089783
Fp2,0.2070063694267516,0.0,0.2070063694267516,0.2070063694267516,0.20382165605095542,0.0,0.0,0.1751592356687898
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
POz,0.20072992700729927,0.0,0.20072992700729927,0.20072992700729927,0.20072992700729927,0.0,0.0,0.19708029197080293
