,Fp1,F7,P3,Cz,Fp2,F5,PO3,POz
Fp1,0.2191780821917808,0.0,0.1506849315068493,0.13894324853228962,0.22309197651663404,0.13111545988258316,0.0,0.136986301369863
F7,0.0,0.5695364238410596,0.0,0.0,0.0,0.0,0.4304635761589404,0.0
P3,0.1720183486238532,0.0,0.1743119266055046,0.1628440366972477,0.17660550458715596,0.1536697247706422,0.0,0.16055045871559634
Cz,0.1710843373493976,0.0,0.1710843373493976,0.1686746987951807,0.1710843373493976,0.15421686746987953,0.0,0.163855421686747
Fp2,0.21121495327102804,0.0,0.14392523364485982,0.13271028037383178,0.2560747663551402,0.1252336448598131,0.0,0.1308411214953271
F5,0.1675,0.0,0.1675,0.165,0.1675,0.165,0.0,0.1675
PO3,0.0,0.5076923076923077,0.0,0.0,0.0,0.0,0.49230769230769234,0.0
POz,0.16908212560386474,0.0,0.16908212560386474,0.16908212560386474,0.16908212560386474,0.1570048309178744,0.0,0.16666666666666666
