,Fp1,Oz,TP10,Fp2,F5,PO4,PO8,AF8
Fp1,0.4943181818181818,0.0,0.0,0.3039772727272727,0.0,0.0,0.0,0.20170454545454544
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.42857142857142855,0.0,0.0,0.4087301587301587,0.0,0.0,0.0,0.1626984126984127
F5,0.0,0.0,0.0,0.0,0.7029702970297029,0.297029702970297,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.5042016806722689,0.4957983193277311,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3817204301075269,0.0,0.0,0.21505376344086022,0.0,0.0,0.0,0.4032258064516129
