,Fp1,P8,TP10,AF7,PO8,P6,TP8,AF4
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.264,0.0,0.216,0.264,0.256,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0
P6,0.0,0.0,0.265625,0.0,0.2109375,0.2734375,0.25,0.0
TP8,0.0,0.0,0.25833333333333336,0.0,0.225,0.25833333333333336,0.25833333333333336,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
