,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,precentral-rh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.16666666666666666,0.16666666666666666,0.027777777777777776,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.027777777777777776,0.16666666666666666
inferiorparietal-rh,0.07692307692307693,0.24175824175824176,0.01098901098901099,0.2087912087912088,0.04395604395604396,0.24175824175824176,0.01098901098901099,0.16483516483516483
parstriangularis-rh,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
postcentral-rh,0.08536585365853659,0.21951219512195122,0.012195121951219513,0.21951219512195122,0.04878048780487805,0.21951219512195122,0.012195121951219513,0.18292682926829268
precentral-rh,0.15,0.15,0.05,0.15,0.15,0.15,0.05,0.15
superiorparietal-rh,0.07865168539325842,0.23595505617977527,0.011235955056179775,0.21348314606741572,0.0449438202247191,0.23595505617977527,0.011235955056179775,0.16853932584269662
superiortemporal-rh,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
supramarginal-rh,0.10144927536231885,0.2028985507246377,0.014492753623188406,0.2028985507246377,0.057971014492753624,0.2028985507246377,0.014492753623188406,0.2028985507246377
