subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S08,Sess01,MOTOR_EXECUTION-LEFT,0.9396749084249084,1.0000000000000018,0.8755683379120879,0.9991076007326007,bootstrap,subcritical,hrfwin_task_hrf
S08,Sess01,MOTOR_EXECUTION-RIGHT,0.9266978828299584,1.0000000000000007,0.884766825155976,0.9625948632080709,bootstrap,subcritical,hrfwin_task_hrf
S08,Sess01,MOTOR_IMAGERY-LEFT,0.9113299894549893,1.0000000000000004,0.827597328019203,0.9856252063908314,bootstrap,subcritical,hrfwin_task_hrf
S08,Sess01,MOTOR_IMAGERY-RIGHT,0.9316018156927247,0.9999999999999992,0.8878654968768607,0.9860712973894792,bootstrap,subcritical,hrfwin_task_hrf
S08,Sess01,MOTOR_EXECUTION,0.9331863956274333,1.0000000000000013,0.880167581534032,0.9808512319703357,bootstrap,subcritical,hrfwin_task_hrf
S08,Sess01,MOTOR_IMAGERY,0.921465902573857,0.9999999999999998,0.8577314124480319,0.9858482518901552,bootstrap,subcritical,hrfwin_task_hrf
S08,Sess01,LEFT,0.9255024489399488,1.000000000000001,0.8515828329656454,0.9923664035617161,bootstrap,subcritical,hrfwin_task_hrf
S08,Sess01,RIGHT,0.9291498492613415,1.0,0.8863161610164183,0.9743330802987751,bootstrap,subcritical,hrfwin_task_hrf
S08,Sess01,LEFT_vs_RIGHT,-0.0036474003213926576,0.0,-0.12275024733312967,0.10605024254529782,bootstrap,delta,hrfwin_task_hrf
S08,Sess01,IMAGERY_vs_EXECUTION,-0.011720493053576364,0.0,-0.12311981952230389,0.10568067035612327,bootstrap,delta,hrfwin_task_hrf
S08,Sess01,ME_LEFT_vs_ME_RIGHT,0.012977025594950065,0.0,-0.08702652529598298,0.1143407755766247,bootstrap,delta,hrfwin_task_hrf
S08,Sess01,MI_LEFT_vs_MI_RIGHT,-0.02027182623773538,0.0,-0.15847396937027614,0.09775970951397073,bootstrap,delta,hrfwin_task_hrf
