,Fp1,F4,Fp2,AF3,F5,P1,AF8,AF4
Fp1,0.525,0.03333333333333333,0.4083333333333333,0.0,0.016666666666666666,0.0,0.0,0.016666666666666666
F4,0.012269938650306749,0.1901840490797546,0.018404907975460124,0.18404907975460122,0.1411042944785276,0.15337423312883436,0.17177914110429449,0.12883435582822086
Fp2,0.47,0.05,0.47,0.01,0.0,0.0,0.0,0.0
AF3,0.0,0.14136125654450263,0.0,0.18324607329842932,0.16753926701570682,0.16230366492146597,0.193717277486911,0.1518324607329843
F5,0.016129032258064516,0.08064516129032258,0.0,0.11693548387096774,0.3064516129032258,0.11290322580645161,0.1814516129032258,0.18548387096774194
P1,0.0,0.12643678160919541,0.0,0.1724137931034483,0.1781609195402299,0.1724137931034483,0.1839080459770115,0.16666666666666666
AF8,0.0,0.11061946902654868,0.0,0.1504424778761062,0.22123893805309736,0.13716814159292035,0.22566371681415928,0.15486725663716813
AF4,0.02030456852791878,0.09137055837563451,0.0,0.1319796954314721,0.233502538071066,0.1319796954314721,0.16243654822335024,0.22842639593908629
