,caudalanteriorcingulate-lh,frontalpole-lh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,parahippocampal-rh,posteriorcingulate-lh,posteriorcingulate-rh
caudalanteriorcingulate-lh,0.13725490196078433,0.0,0.1568627450980392,0.13725490196078433,0.1568627450980392,0.13725490196078433,0.13725490196078433,0.13725490196078433
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.13636363636363635,0.0,0.1590909090909091,0.13636363636363635,0.1590909090909091,0.13636363636363635,0.13636363636363635,0.13636363636363635
paracentral-lh,0.13725490196078433,0.0,0.1568627450980392,0.13725490196078433,0.1568627450980392,0.13725490196078433,0.13725490196078433,0.13725490196078433
paracentral-rh,0.13636363636363635,0.0,0.1590909090909091,0.13636363636363635,0.1590909090909091,0.13636363636363635,0.13636363636363635,0.13636363636363635
parahippocampal-rh,0.13636363636363635,0.0,0.1590909090909091,0.13636363636363635,0.1590909090909091,0.13636363636363635,0.13636363636363635,0.13636363636363635
posteriorcingulate-lh,0.13725490196078433,0.0,0.1568627450980392,0.13725490196078433,0.1568627450980392,0.13725490196078433,0.13725490196078433,0.13725490196078433
posteriorcingulate-rh,0.13725490196078433,0.0,0.1568627450980392,0.13725490196078433,0.1568627450980392,0.13725490196078433,0.13725490196078433,0.13725490196078433
