,bankssts-lh,cuneus-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.3850267379679144,0.0855614973262032,0.0213903743315508,0.1657754010695187,0.0962566844919786,0.24598930481283424,0.0,0.0
cuneus-lh,0.07246376811594203,0.3333333333333333,0.10869565217391304,0.14130434782608695,0.16304347826086957,0.18115942028985507,0.0,0.0
isthmuscingulate-rh,0.023076923076923078,0.13846153846153847,0.5115384615384615,0.09615384615384616,0.16153846153846155,0.057692307692307696,0.0,0.011538461538461539
lingual-lh,0.13513513513513514,0.13513513513513514,0.0888030888030888,0.3474903474903475,0.14285714285714285,0.15057915057915058,0.0,0.0
parahippocampal-lh,0.06962025316455696,0.14240506329113925,0.12341772151898735,0.12974683544303797,0.4525316455696203,0.08227848101265822,0.0,0.0
pericalcarine-lh,0.19262295081967212,0.19672131147540983,0.036885245901639344,0.14344262295081966,0.09016393442622951,0.3401639344262295,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.8193548387096774,0.18064516129032257
rostralanteriorcingulate-rh,0.0,0.0,0.033112582781456956,0.0,0.0,0.0,0.152317880794702,0.8145695364238411
