,frontalpole-rh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-rh,0.5594405594405595,0.0,0.0,0.0,0.0,0.17482517482517482,0.13286713286713286,0.13286713286713286
fusiform-lh,0.0,0.30327868852459017,0.22131147540983606,0.1762295081967213,0.21721311475409835,0.0,0.0,0.08196721311475409
inferiortemporal-lh,0.0,0.2152777777777778,0.2847222222222222,0.2048611111111111,0.1736111111111111,0.03819444444444445,0.03819444444444445,0.04513888888888889
isthmuscingulate-rh,0.0,0.21030042918454936,0.27896995708154504,0.27467811158798283,0.1888412017167382,0.0,0.0,0.04721030042918455
parahippocampal-lh,0.0,0.24761904761904763,0.21428571428571427,0.19047619047619047,0.26666666666666666,0.0,0.0,0.08095238095238096
rostralanteriorcingulate-lh,0.09954751131221719,0.0,0.049773755656108594,0.0,0.0,0.4298642533936652,0.36199095022624433,0.058823529411764705
rostralanteriorcingulate-rh,0.07692307692307693,0.010256410256410256,0.046153846153846156,0.0,0.0,0.3641025641025641,0.4564102564102564,0.046153846153846156
temporalpole-lh,0.08095238095238096,0.0761904761904762,0.05238095238095238,0.04285714285714286,0.07142857142857142,0.07142857142857142,0.05238095238095238,0.5523809523809524
