,bankssts-lh,caudalanteriorcingulate-lh,frontalpole-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh
bankssts-lh,0.7352941176470589,0.0,0.0,0.0,0.029411764705882353,0.22058823529411764,0.0,0.014705882352941176
caudalanteriorcingulate-lh,0.0,0.9743589743589743,0.0,0.0,0.02564102564102564,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
inferiortemporal-lh,0.0,0.0,0.0,0.4088397790055249,0.11049723756906077,0.09392265193370165,0.19889502762430938,0.1878453038674033
isthmuscingulate-rh,0.026737967914438502,0.0213903743315508,0.0,0.0855614973262032,0.37433155080213903,0.20320855614973263,0.1443850267379679,0.1443850267379679
lingual-lh,0.09767441860465116,0.0,0.0,0.05581395348837209,0.16744186046511628,0.34418604651162793,0.22790697674418606,0.10697674418604651
parahippocampal-lh,0.01834862385321101,0.0,0.0,0.12844036697247707,0.14220183486238533,0.25229357798165136,0.3211009174311927,0.13761467889908258
parahippocampal-rh,0.016216216216216217,0.0,0.0,0.16216216216216217,0.16756756756756758,0.14594594594594595,0.17297297297297298,0.33513513513513515
