,frontalpole-rh,fusiform-lh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
frontalpole-rh,0.6923076923076923,0.020757020757020756,0.050061050061050064,0.013431013431013432,0.17094017094017094,0.0,0.052503052503052504,0.0
fusiform-lh,0.011350059737156512,0.34946236559139787,0.04958183990442055,0.06989247311827956,0.056152927120669056,0.2921146953405018,0.13440860215053763,0.037037037037037035
fusiform-rh,0.02463382157123835,0.059254327563249,0.2929427430093209,0.23169107856191745,0.10252996005326231,0.03462050599201065,0.25432756324900135,0.0
inferiortemporal-rh,0.006151742993848257,0.08202323991797676,0.23103212576896787,0.36021872863978127,0.05809979494190021,0.04101161995898838,0.22146274777853725,0.0
isthmuscingulate-rh,0.10303928836174944,0.07338769458858414,0.12305411415863603,0.06893995552260934,0.39436619718309857,0.04595997034840623,0.17197924388435878,0.01927353595255745
parahippocampal-lh,0.0,0.31592689295039167,0.03263707571801567,0.037859007832898174,0.03720626631853786,0.41383812010443866,0.11096605744125326,0.05156657963446475
parahippocampal-rh,0.019441674975074777,0.11714855433698904,0.19391824526420737,0.17148554336989033,0.10867397806580259,0.08773678963110668,0.3015952143569292,0.0
temporalpole-rh,0.0,0.10479041916167664,0.0,0.0,0.04491017964071856,0.12724550898203593,0.0029940119760479044,0.7200598802395209
