,bankssts-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh
bankssts-lh,0.5769603097773476,0.06679574056147145,0.006776379477250726,0.001936108422071636,0.0,0.16940948693126814,0.005808325266214908,0.17231364956437561
frontalpole-lh,0.056372549019607844,0.49754901960784315,0.07516339869281045,0.07516339869281045,0.14950980392156862,0.008169934640522876,0.12663398692810457,0.011437908496732025
fusiform-lh,0.004248744689069139,0.03476245654692932,0.2726921591348011,0.24565469293163383,0.20664349169563537,0.0,0.22981846272692158,0.006179992275009656
inferiortemporal-lh,0.0018335166850018336,0.033003300330033,0.23322332233223322,0.28052805280528054,0.2038870553722039,0.0,0.22515584891822515,0.022368903557022368
lingual-lh,0.0,0.06804511278195488,0.1962406015037594,0.20413533834586467,0.2808270676691729,0.0,0.2424812030075188,0.008270676691729323
middletemporal-lh,0.21328224776500637,0.010217113665389528,0.0,0.0,0.0,0.6819923371647509,0.0,0.09450830140485313
parahippocampal-lh,0.00355998576005696,0.053755784976860094,0.20647917408330366,0.2111071555713777,0.2313990744037024,0.0,0.27981488074047706,0.013883944464222144
parahippocampal-rh,0.16363636363636364,0.01090909090909091,0.01090909090909091,0.05,0.016363636363636365,0.07454545454545454,0.028181818181818183,0.6454545454545455
