,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.381491344873502,0.11584553928095873,0.0,0.06058588548601864,0.0,0.11384820239680427,0.2310252996005326,0.09720372836218376
frontalpole-rh,0.09336332958380203,0.3689538807649044,0.015185601799775027,0.1344206974128234,0.032058492688413945,0.19910011248593926,0.12317210348706412,0.03374578177727784
insula-rh,0.0,0.02902621722846442,0.5683520599250936,0.11235955056179775,0.023408239700374533,0.0,0.0,0.26685393258426965
medialorbitofrontal-rh,0.06408450704225352,0.17112676056338028,0.07887323943661972,0.3528169014084507,0.007746478873239437,0.15140845070422534,0.06408450704225352,0.10985915492957747
parahippocampal-rh,0.0,0.07630522088353414,0.03346720214190094,0.014725568942436412,0.8661311914323963,0.009370816599732263,0.0,0.0
rostralanteriorcingulate-lh,0.11222444889779559,0.23780895123580495,0.0,0.1462925851703407,0.006012024048096192,0.3466933867735471,0.14896459585838343,0.002004008016032064
rostralanteriorcingulate-rh,0.2160574412532637,0.1475195822454308,0.0,0.05939947780678851,0.0,0.1468668407310705,0.3975195822454308,0.03263707571801567
temporalpole-rh,0.12176814011676397,0.05504587155963303,0.23603002502085071,0.13344453711426188,0.0,0.005838198498748957,0.05004170141784821,0.3978315262718932
