,bankssts-lh,entorhinal-lh,frontalpole-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
bankssts-lh,0.5012224938875306,0.03178484107579462,0.022004889975550123,0.15403422982885084,0.15403422982885084,0.02444987775061125,0.039119804400977995,0.07334963325183375
entorhinal-lh,0.0372168284789644,0.4482200647249191,0.0048543689320388345,0.11326860841423948,0.06796116504854369,0.05339805825242718,0.07119741100323625,0.20388349514563106
frontalpole-lh,0.04129793510324484,0.0029498525073746312,0.8790560471976401,0.0058997050147492625,0.0,0.032448377581120944,0.014749262536873156,0.02359882005899705
lingual-lh,0.11519198664440734,0.1018363939899833,0.01001669449081803,0.3739565943238731,0.17863105175292154,0.05676126878130217,0.08013355592654424,0.08347245409015025
middletemporal-lh,0.11293634496919917,0.07186858316221766,0.0,0.24845995893223818,0.39835728952772076,0.024640657084188913,0.03696098562628337,0.10677618069815195
parahippocampal-lh,0.05509641873278237,0.09090909090909091,0.024793388429752067,0.1046831955922865,0.013774104683195593,0.5702479338842975,0.11019283746556474,0.030303030303030304
parahippocampal-rh,0.05321507760532151,0.08647450110864745,0.0066518847006651885,0.11751662971175167,0.03991130820399113,0.06873614190687362,0.5898004434589801,0.037694013303769404
temporalpole-lh,0.039936102236421724,0.17731629392971246,0.019169329073482427,0.07827476038338659,0.09105431309904154,0.020766773162939296,0.019169329073482427,0.5543130990415336
