,entorhinal-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
entorhinal-lh,0.5544388609715243,0.0033500837520938024,0.01340033500837521,0.07537688442211055,0.20100502512562815,0.152428810720268,0.0,0.0
frontalpole-lh,0.018867924528301886,0.6163522012578616,0.279874213836478,0.012578616352201259,0.018867924528301886,0.0,0.015723270440251572,0.03773584905660377
frontalpole-rh,0.022151898734177215,0.27531645569620256,0.6518987341772152,0.0,0.0,0.00949367088607595,0.0,0.04113924050632911
isthmuscingulate-rh,0.08478802992518704,0.0024937655860349127,0.0,0.5586034912718204,0.1371571072319202,0.2169576059850374,0.0,0.0
middletemporal-lh,0.2250996015936255,0.00597609561752988,0.0,0.10756972111553785,0.450199203187251,0.21115537848605578,0.0,0.0
parahippocampal-lh,0.16810344827586207,0.0,0.0,0.1400862068965517,0.2025862068965517,0.4892241379310345,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.6918604651162791,0.28488372093023256
rostralanteriorcingulate-rh,0.0,0.08461538461538462,0.08076923076923077,0.0,0.0,0.0,0.1423076923076923,0.6923076923076923
