,fusiform-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh
fusiform-lh,0.4613899613899614,0.07722007722007722,0.08108108108108109,0.09845559845559845,0.16216216216216217,0.025096525096525095,0.0945945945945946,0.0
isthmuscingulate-lh,0.0791044776119403,0.49850746268656715,0.14029850746268657,0.07014925373134329,0.03283582089552239,0.1,0.0626865671641791,0.016417910447761194
isthmuscingulate-rh,0.07985480943738657,0.15063520871143377,0.40653357531760437,0.11252268602540835,0.050816696914700546,0.12341197822141561,0.06352087114337568,0.012704174228675136
lingual-lh,0.07838983050847458,0.08898305084745763,0.11440677966101695,0.4894067796610169,0.09322033898305085,0.038135593220338986,0.09745762711864407,0.0
parahippocampal-lh,0.16075156576200417,0.033402922755741124,0.04384133611691023,0.09812108559498957,0.534446764091858,0.05845511482254697,0.06471816283924843,0.006263048016701462
pericalcarine-lh,0.0274442538593482,0.1269296740994854,0.1320754716981132,0.029159519725557463,0.060034305317324184,0.5471698113207547,0.06689536878216124,0.010291595197255575
pericalcarine-rh,0.1044776119402985,0.0845771144278607,0.06218905472636816,0.13930348258706468,0.08208955223880597,0.07960199004975124,0.4228855721393035,0.024875621890547265
rostralanteriorcingulate-lh,0.0,0.030508474576271188,0.02711864406779661,0.0,0.003389830508474576,0.03389830508474576,0.03728813559322034,0.8677966101694915
