,caudalmiddlefrontal-lh,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.26153846153846155,0.27692307692307694,0.0,0.27692307692307694,0.18461538461538463,0.0,0.0,0.0
parsopercularis-lh,0.2361111111111111,0.2638888888888889,0.0,0.25,0.19444444444444445,0.027777777777777776,0.027777777777777776,0.0
precentral-rh,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.1875
rostralmiddlefrontal-lh,0.26153846153846155,0.27692307692307694,0.0,0.27692307692307694,0.18461538461538463,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.12195121951219512,0.15853658536585366,0.0,0.13414634146341464,0.2926829268292683,0.13414634146341464,0.15853658536585366,0.0
superiortemporal-lh,0.0,0.058823529411764705,0.0,0.0,0.3235294117647059,0.29411764705882354,0.3235294117647059,0.0
superiortemporal-rh,0.0,0.05405405405405406,0.0,0.0,0.32432432432432434,0.2972972972972973,0.32432432432432434,0.0
supramarginal-lh,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.9803921568627451
