,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.196,0.176,0.084,0.12,0.164,0.1,0.092,0.068
parsopercularis-lh,0.16538461538461538,0.21923076923076923,0.13076923076923078,0.08461538461538462,0.15384615384615385,0.11538461538461539,0.07692307692307693,0.05384615384615385
parstriangularis-rh,0.09954751131221719,0.15384615384615385,0.22171945701357465,0.1085972850678733,0.09502262443438914,0.15384615384615385,0.14027149321266968,0.027149321266968326
precentral-rh,0.12871287128712872,0.09900990099009901,0.1188118811881188,0.19306930693069307,0.10891089108910891,0.16831683168316833,0.15346534653465346,0.0297029702970297
rostralmiddlefrontal-lh,0.18666666666666668,0.17777777777777778,0.09333333333333334,0.10666666666666667,0.18222222222222223,0.09333333333333334,0.09777777777777778,0.06222222222222222
rostralmiddlefrontal-rh,0.10480349344978165,0.13537117903930132,0.14847161572052403,0.14847161572052403,0.09170305676855896,0.21397379912663755,0.14847161572052403,0.008733624454148471
superiortemporal-lh,0.1073170731707317,0.0975609756097561,0.14634146341463414,0.14634146341463414,0.1024390243902439,0.16097560975609757,0.2097560975609756,0.02926829268292683
supramarginal-lh,0.11965811965811966,0.10256410256410256,0.042735042735042736,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.042735042735042736,0.5128205128205128
