,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,supramarginal-rh,temporalpole-lh
frontalpole-lh,0.5114068441064639,0.10456273764258556,0.03612167300380228,0.10456273764258556,0.058935361216730035,0.17110266159695817,0.0,0.013307984790874524
frontalpole-rh,0.16300940438871472,0.6238244514106583,0.0,0.07210031347962383,0.006269592476489028,0.09717868338557993,0.0,0.03761755485893417
isthmuscingulate-rh,0.06976744186046512,0.0,0.707641196013289,0.03986710963455149,0.16279069767441862,0.0,0.009966777408637873,0.009966777408637873
medialorbitofrontal-lh,0.13221153846153846,0.052884615384615384,0.02403846153846154,0.59375,0.055288461538461536,0.09134615384615384,0.0,0.05048076923076923
parahippocampal-rh,0.058673469387755105,0.002551020408163265,0.08928571428571429,0.05102040816326531,0.7423469387755102,0.002551020408163265,0.04336734693877551,0.01020408163265306
rostralanteriorcingulate-lh,0.26956521739130435,0.11014492753623188,0.0,0.06956521739130435,0.008695652173913044,0.518840579710145,0.0,0.02318840579710145
supramarginal-rh,0.0,0.0,0.024390243902439025,0.0,0.11585365853658537,0.0,0.8597560975609756,0.0
temporalpole-lh,0.021148036253776436,0.027190332326283987,0.00906344410876133,0.08459214501510574,0.00906344410876133,0.03323262839879154,0.0,0.8157099697885196
