,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,supramarginal-rh,temporalpole-lh
frontalpole-lh,0.532258064516129,0.11290322580645161,0.0,0.016129032258064516,0.0,0.3387096774193548,0.0,0.0
frontalpole-rh,0.10666666666666667,0.52,0.0,0.16,0.0,0.21333333333333335,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.1044776119402985,0.07462686567164178,0.0,0.8059701492537313,0.0,0.014925373134328358,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.6818181818181818,0.0,0.3181818181818182,0.0
rostralanteriorcingulate-lh,0.29914529914529914,0.19658119658119658,0.0,0.0,0.0,0.5042735042735043,0.0,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.10434782608695652,0.0,0.8956521739130435,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
