,frontalpole-lh,frontalpole-rh,lingual-rh,parahippocampal-rh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.7012448132780082,0.14730290456431536,0.01867219917012448,0.0,0.035269709543568464,0.008298755186721992,0.07468879668049792,0.014522821576763486
frontalpole-rh,0.16592920353982302,0.665929203539823,0.004424778761061947,0.02654867256637168,0.033185840707964605,0.05088495575221239,0.046460176991150445,0.00663716814159292
lingual-rh,0.007712082262210797,0.007712082262210797,0.7506426735218509,0.22879177377892032,0.0,0.0,0.0,0.005141388174807198
parahippocampal-rh,0.002824858757062147,0.04519774011299435,0.22598870056497175,0.6807909604519774,0.002824858757062147,0.0,0.02824858757062147,0.014124293785310734
parsorbitalis-rh,0.0625,0.03819444444444445,0.0,0.0,0.5972222222222222,0.08680555555555555,0.09722222222222222,0.11805555555555555
parstriangularis-rh,0.015873015873015872,0.06666666666666667,0.006349206349206349,0.0,0.04126984126984127,0.8412698412698413,0.02857142857142857,0.0
rostralanteriorcingulate-rh,0.09302325581395349,0.07751937984496124,0.0,0.03359173126614987,0.07493540051679587,0.020671834625323,0.6589147286821705,0.041343669250646
temporalpole-lh,0.017902813299232736,0.0076726342710997444,0.005115089514066497,0.01278772378516624,0.08184143222506395,0.0,0.03580562659846547,0.8388746803069054
