,inferiorparietal-rh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.2127659574468085,0.20212765957446807,0.0,0.0,0.1276595744680851,0.13829787234042554,0.1595744680851064,0.1595744680851064
postcentral-rh,0.1553398058252427,0.2524271844660194,0.038834951456310676,0.07766990291262135,0.11650485436893204,0.13592233009708737,0.10679611650485436,0.11650485436893204
superiorfrontal-lh,0.0,0.23076923076923078,0.5,0.23076923076923078,0.0,0.038461538461538464,0.0,0.0
superiorfrontal-rh,0.0,0.2571428571428571,0.11428571428571428,0.5428571428571428,0.0,0.08571428571428572,0.0,0.0
superiorparietal-lh,0.16393442622950818,0.18032786885245902,0.0,0.0,0.21311475409836064,0.16393442622950818,0.13114754098360656,0.14754098360655737
superiorparietal-rh,0.15384615384615385,0.20512820512820512,0.0,0.038461538461538464,0.15384615384615385,0.1794871794871795,0.1282051282051282,0.14102564102564102
superiortemporal-rh,0.17894736842105263,0.15789473684210525,0.0,0.0,0.10526315789473684,0.12631578947368421,0.2736842105263158,0.15789473684210525
supramarginal-rh,0.1951219512195122,0.18292682926829268,0.0,0.0,0.13414634146341464,0.15853658536585366,0.15853658536585366,0.17073170731707318
