,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.24719101123595505,0.0,0.07865168539325842,0.0898876404494382,0.19101123595505617,0.15730337078651685,0.02247191011235955,0.21348314606741572
parsopercularis-lh,0.0,0.574468085106383,0.2127659574468085,0.06382978723404255,0.0,0.14893617021276595,0.0,0.0
parstriangularis-rh,0.10843373493975904,0.14457831325301204,0.3373493975903614,0.08433734939759036,0.0963855421686747,0.14457831325301204,0.0,0.08433734939759036
postcentral-lh,0.13043478260869565,0.03260869565217391,0.10869565217391304,0.21739130434782608,0.13043478260869565,0.21739130434782608,0.021739130434782608,0.14130434782608695
postcentral-rh,0.18095238095238095,0.0,0.05714285714285714,0.11428571428571428,0.3142857142857143,0.12380952380952381,0.01904761904761905,0.19047619047619047
superiorparietal-lh,0.15454545454545454,0.06363636363636363,0.10909090909090909,0.14545454545454545,0.13636363636363635,0.22727272727272727,0.01818181818181818,0.14545454545454545
superiortemporal-rh,0.10526315789473684,0.0,0.0,0.0,0.0,0.10526315789473684,0.631578947368421,0.15789473684210525
supramarginal-rh,0.20212765957446807,0.0,0.06382978723404255,0.09574468085106383,0.18085106382978725,0.1595744680851064,0.05319148936170213,0.24468085106382978
