,cuneus-lh,frontalpole-lh,inferiortemporal-lh,lateraloccipital-rh,parahippocampal-lh,parsorbitalis-lh,pericalcarine-rh,temporalpole-lh
cuneus-lh,0.6213592233009708,0.11650485436893204,0.0,0.11650485436893204,0.0,0.07766990291262135,0.06796116504854369,0.0
frontalpole-lh,0.06976744186046512,0.7441860465116279,0.06511627906976744,0.0,0.08837209302325581,0.013953488372093023,0.018604651162790697,0.0
inferiortemporal-lh,0.0,0.0903954802259887,0.5141242937853108,0.03389830508474576,0.3615819209039548,0.0,0.0,0.0
lateraloccipital-rh,0.06329113924050633,0.0,0.0379746835443038,0.4620253164556962,0.0379746835443038,0.10126582278481013,0.2974683544303797,0.0
parahippocampal-lh,0.0,0.06028368794326241,0.2198581560283688,0.02127659574468085,0.6382978723404256,0.0,0.0,0.06028368794326241
parsorbitalis-lh,0.04854368932038835,0.03398058252427184,0.0,0.06796116504854369,0.0,0.6407766990291263,0.0825242718446602,0.1262135922330097
pericalcarine-rh,0.034013605442176874,0.013605442176870748,0.0,0.2925170068027211,0.0,0.1292517006802721,0.5306122448979592,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.13815789473684212,0.14473684210526316,0.0,0.7171052631578947
