,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.42342342342342343,0.07207207207207207,0.04504504504504504,0.0,0.10810810810810811,0.10810810810810811,0.14414414414414414,0.0990990990990991
parsopercularis-lh,0.12903225806451613,0.45161290322580644,0.0,0.0,0.3064516129032258,0.0,0.11290322580645161,0.0
parstriangularis-rh,0.12903225806451613,0.0,0.8064516129032258,0.0,0.0,0.0,0.06451612903225806,0.0
postcentral-rh,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
rostralmiddlefrontal-lh,0.14492753623188406,0.2753623188405797,0.0,0.0,0.4782608695652174,0.0,0.0,0.10144927536231885
superiorparietal-rh,0.19444444444444445,0.0,0.0,0.0,0.0,0.4861111111111111,0.3194444444444444,0.0
superiortemporal-lh,0.1978021978021978,0.07692307692307693,0.03296703296703297,0.0,0.0,0.2087912087912088,0.4835164835164835,0.0
superiortemporal-rh,0.21052631578947367,0.0,0.017543859649122806,0.0,0.15789473684210525,0.0,0.017543859649122806,0.5964912280701754
