,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.6172839506172839,0.0,0.0,0.1728395061728395,0.0,0.13580246913580246,0.0,0.07407407407407407
parsopercularis-lh,0.0,0.36363636363636365,0.0,0.2909090909090909,0.34545454545454546,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.4418604651162791,0.0,0.0,0.0,0.3023255813953488,0.2558139534883721
postcentral-rh,0.17582417582417584,0.15384615384615385,0.0,0.43956043956043955,0.13186813186813187,0.054945054945054944,0.0,0.04395604395604396
rostralmiddlefrontal-lh,0.0,0.2923076923076923,0.0,0.2153846153846154,0.49230769230769234,0.0,0.0,0.0
superiorparietal-rh,0.2571428571428571,0.0,0.0,0.08571428571428572,0.0,0.42857142857142855,0.0,0.22857142857142856
superiortemporal-lh,0.0,0.0,0.1506849315068493,0.0,0.0,0.0,0.5753424657534246,0.273972602739726
superiortemporal-rh,0.058823529411764705,0.0,0.1323529411764706,0.029411764705882353,0.0,0.11764705882352941,0.2647058823529412,0.39705882352941174
