,bankssts-rh,fusiform-rh,inferiortemporal-rh,insula-lh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,rostralanteriorcingulate-lh
bankssts-rh,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
fusiform-rh,0.0,0.35714285714285715,0.17857142857142858,0.10714285714285714,0.17857142857142858,0.10714285714285714,0.07142857142857142,0.0
inferiortemporal-rh,0.0,0.14285714285714285,0.39285714285714285,0.10714285714285714,0.2857142857142857,0.07142857142857142,0.0,0.0
insula-lh,0.0,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,0.0
isthmuscingulate-rh,0.0,0.16666666666666666,0.3333333333333333,0.125,0.2916666666666667,0.08333333333333333,0.0,0.0
lingual-rh,0.0,0.1,0.1,0.1,0.1,0.36666666666666664,0.23333333333333334,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.47619047619047616,0.0
rostralanteriorcingulate-lh,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778
